15158,Braden Shipley,Diamondbacks,10,14,14,2,1,1,0,0,0,0,.143,0,0,0,0,0,0,0,0,.143
17130,Raisel Iglesias,Reds,6,7,7,1,1,0,0,0,0,0,.143,0,0,0,0,0,0,0,0,.143
18498,Kenta Maeda,Dodgers,28,35,35,5,4,1,0,0,0,2,.143,0,0,0,0,0,0,0,0,.143
8493,John Lamb,Reds,7,8,8,1,1,0,0,0,0,0,.125,0,0,0,0,0,0,0,0,.125
9460,Dan Straily,Reds,7,8,8,1,1,0,0,0,0,0,.125,0,0,0,0,0,0,0,0,.125
15015,Alex Reyes,Cardinals,6,8,8,1,1,0,0,0,0,0,.125,0,0,0,0,0,1,0,0,.125
3862,Rubby de la Rosa,Diamondbacks,7,9,9,1,1,0,0,0,0,0,.111,0,0,0,0,0,0,0,0,.111
13183,Zach Davies,Brewers,21,27,27,3,3,0,0,0,0,0,.111,0,0,0,0,0,0,0,0,.111
14975,Chad Kuhl,Pirates,8,9,9,1,1,0,0,0,0,0,.111,0,0,0,0,0,0,0,0,.111
6893,Johnny Cueto,Giants,25,37,37,4,4,0,0,0,0,2,.108,0,0,0,0,0,1,0,0,.108
3340,Matt Garza,Brewers,9,10,10,1,1,0,0,0,0,0,.100,0,0,0,0,0,0,0,0,.100
7731,Juan Nicasio,Pirates,7,10,10,1,1,0,0,0,0,1,.100,0,0,0,0,0,0,0,0,.100
12880,Tyler Anderson,Rockies,15,20,20,2,2,0,0,0,0,0,.100,0,0,0,0,0,0,0,0,.100
16149,Aaron Nola,Phillies,7,10,10,1,0,1,0,0,0,0,.100,0,0,0,0,0,0,0,0,.100
10587,Chad Bettis,Rockies,15,21,21,2,2,0,0,0,0,0,.095,0,0,0,0,0,0,0,0,.095
13453,Eddie Butler,Rockies,10,11,11,1,1,0,0,0,0,0,.091,0,0,0,0,0,0,0,0,.091
14934,Aaron Blair,Braves,8,11,11,1,1,0,0,0,0,0,.091,0,0,0,0,0,0,0,0,.091
14078,Michael Wacha,Cardinals,8,12,13,1,1,0,0,0,0,0,.083,0,0,0,0,1,0,0,0,.083
10547,Jimmy Nelson,Brewers,13,13,14,1,1,0,0,0,0,0,.077,0,0,0,0,1,0,0,0,.077
1118,Marco Estrada,Blue Jays,1,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1137,Jerome Williams,Cardinals,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1837,Matt Belisle,Nationals,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2141,Chris Narveson,Marlins,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2237,Blaine Boyer,Brewers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2332,Joel Peralta,Mariners,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2717,Rick Porcello,Red Sox,2,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3184,David Price,Red Sox,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3196,Chris Young,Royals,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3200,Ervin Santana,Twins,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3273,Roberto Hernandez,Braves,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3284,Anibal Sanchez,Tigers,2,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3374,Ubaldo Jimenez,Orioles,2,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3397,Jumbo Diaz,Reds,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3542,Danny Duffy,Royals,1,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3815,Mat Latos,Nationals,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3830,Ricky Nolasco,- - -,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3832,Matt Buschmann,Diamondbacks,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3886,Gavin Floyd,Blue Jays,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3990,Edinson Volquez,Royals,1,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4070,Pedro Strop,Cubs,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4235,Jered Weaver,Angels,3,4,4,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4662,Brandon McCarthy,Dodgers,3,4,4,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4772,Felix Hernandez,Mariners,2,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4806,Rich Hill,Dodgers,3,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5358,Jose Alvarez,Angels,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5420,Pedro Baez,Dodgers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5830,Jhan Marinez,Brewers,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5867,Danny Salazar,Indians,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5876,Gonzalez Germen,Rockies,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5985,Randall Delgado,Diamondbacks,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6345,Chris Archer,Rays,2,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6986,Ian Kennedy,Royals,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7396,Dillon Gee,Royals,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7531,Collin McHugh,Astros,3,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7541,Lucas Harrell,Braves,4,4,4,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7593,Jordan Lyles,Rockies,3,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
