PlayerID,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
9434,Dallas Keuchel,Astros,26,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
9894,Mike Broadway,Giants,4,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
9919,A.J. Morris,Reds,7,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10039,Keyvius Sampson,Reds,18,7,7,0,0,0,0,0,0,0,.000,0,6,0,0,0,0,0,0,.000
10066,Ian Krol,Braves,63,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
10123,Kyle Gibson,Twins,25,7,8,0,0,0,0,0,1,0,.000,0,5,0,0,0,0,0,0,.000
10160,Ryan Weber,Braves,16,6,6,0,0,0,0,0,0,0,.000,0,3,0,0,0,0,0,0,.000
10234,Bryan Morris,Marlins,24,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10285,Josh Smoker,Mets,20,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10315,Michael Tonkin,Twins,65,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10337,Edwin Escobar,Diamondbacks,25,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10354,Robbie Erlin,Padres,3,6,6,0,0,0,0,0,0,0,.000,0,3,0,0,0,0,0,0,.000
10430,Mychal Givens,Orioles,66,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10481,Shawn Tolleson,Rangers,37,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10528,Drew Hayes,Reds,6,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
10529,Dean Kiekhefer,Cardinals,26,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
10700,Ryan LaMarre,Red Sox,6,5,6,0,0,0,0,0,1,0,.000,0,2,0,0,0,1,0,0,.000
10732,Drew Hutchison,Pirates,6,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10745,Trevor Rosenthal,Cardinals,45,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10756,Shane Greene,Tigers,50,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
10962,Jake Buchanan,Cubs,2,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
10976,Ryan O'Rourke,Twins,26,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
11132,A.J. Griffin,Rangers,23,2,2,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
11137,Mike Bolsinger,Dodgers,6,9,9,0,0,0,0,0,0,0,.000,0,7,0,0,0,0,0,0,.000
11203,Grant Dayton,Dodgers,25,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
11294,Zach Neal,Athletics,24,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
11334,Tyler Lyons,Cardinals,30,4,4,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
11378,Tyrell Jenkins,Braves,14,13,17,0,0,0,0,0,0,0,.000,0,4,0,0,4,0,0,0,.000
11423,Jose Quintana,White Sox,32,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
11432,A.J. Schugel,Pirates,36,2,3,0,0,0,0,0,0,0,.000,0,1,0,0,1,0,0,0,.000
11457,Sammy Solis,Nationals,37,3,3,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
11467,A.J. Cole,Nationals,8,7,8,0,0,0,0,0,0,0,.000,0,4,0,0,1,1,0,0,.000
11490,Aaron Sanchez,Blue Jays,30,9,10,0,0,0,0,0,0,0,.000,0,5,0,0,0,0,0,0,.000
11592,Williams Perez,Braves,11,17,19,0,0,0,0,0,0,0,.000,0,5,0,0,2,1,0,0,.000
11681,Vicente Campos,Diamondbacks,1,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
11716,Nick Tepesch,Dodgers,1,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
11760,Drew Smyly,Rays,30,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
11801,Hansel Robles,Mets,68,3,3,0,0,0,0,0,0,0,.000,0,2,0,0,0,1,0,0,.000
11828,James Paxton,Mariners,20,3,4,0,0,0,0,0,0,0,.000,0,3,0,0,0,0,0,0,.000
12022,Matt Andriese,Rays,29,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12076,Felipe Rivero,Nationals,47,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
12118,Kendry Flores,Marlins,1,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
12235,Seth Maness,Cardinals,29,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
12264,Colton Murray,Phillies,24,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
12361,Spencer Patton,Cubs,16,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
12385,Nick Tropeano,Angels,13,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
12520,Erik Johnson,Padres,4,4,5,0,0,0,0,0,0,0,.000,0,3,0,0,1,0,0,0,.000
12555,Tony Cingrani,Reds,65,0,1,0,0,0,0,0,1,0,.000,0,0,0,0,0,0,0,0,.000
12638,Nate Karns,Mariners,22,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12675,Phil Klein,Phillies,4,2,2,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
12703,Trevor Bauer,Indians,35,5,6,0,0,0,0,0,0,0,.000,0,5,0,0,1,0,0,0,.000
12730,Nick Martinez,Rangers,12,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
12760,Rafael Montero,Mets,9,5,5,0,0,0,0,0,0,0,.000,0,3,0,0,0,0,0,0,.000
12768,Sonny Gray,Athletics,22,2,3,0,0,0,0,0,0,0,.000,0,1,0,0,1,0,0,0,.000
12808,Mike Clevinger,Indians,17,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12917,Dylan Bundy,Orioles,36,3,3,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
12938,Gabriel Ynoa,Mets,10,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12970,Joe Musgrove,Astros,11,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
13048,Hisashi Iwakuma,Mariners,33,2,3,0,0,0,0,0,0,0,.000,0,1,0,0,1,0,0,0,.000
13071,Wei-Yin Chen,Marlins,22,44,49,0,0,0,0,0,0,0,.000,0,18,0,0,5,2,0,0,.000
13133,Derek Law,Giants,61,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13164,Eduardo Rodriguez,Red Sox,20,2,2,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
13218,Michael Fulmer,Tigers,26,2,2,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
13287,Jesse Hahn,Athletics,9,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
13420,Matt Koch,Diamondbacks,7,3,6,0,0,0,0,0,0,0,.000,0,3,0,0,2,0,0,0,.000
13431,Marcus Stroman,Blue Jays,32,5,6,0,0,0,0,0,1,0,.000,0,0,0,0,1,0,0,0,.000
13475,Daniel Norris,Tigers,14,2,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13528,Matt Bowman,Cardinals,59,1,2,0,0,0,0,0,0,0,.000,0,1,0,0,1,0,0,0,.000
13533,Andrew Triggs,Athletics,24,2,2,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
13543,Blake Snell,Rays,19,2,3,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
13580,Steven Okert,Giants,16,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
13594,Robert Stephenson,Reds,8,10,13,0,0,0,0,0,0,0,.000,0,5,0,0,3,1,0,0,.000
13607,Carl Edwards Jr.,Cubs,37,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
13684,John Gant,Braves,20,7,10,0,0,0,0,0,0,0,.000,0,1,0,0,3,0,0,0,.000
13713,Kyle Barraclough,Marlins,75,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
13758,Tyler Duffey,Twins,26,1,2,0,0,0,0,0,0,0,.000,0,1,0,0,1,0,0,0,.000
13761,Chris Stratton,Giants,7,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,1,0,0,.000
13796,Tyler Wagner,Diamondbacks,3,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
13849,Jon Moscot,Reds,5,4,7,0,0,0,0,0,0,0,.000,0,3,1,0,2,0,0,0,.000
13942,Brent Suter,Brewers,14,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
14099,Cesar Vargas,Padres,7,8,9,0,0,0,0,0,0,0,.000,0,5,0,0,1,0,0,0,.000
14107,Kevin Gausman,Orioles,30,2,3,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
14444,Hyun-Jin Ryu,Dodgers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
14697,Severino Gonzalez,Phillies,27,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
14710,Edwin Diaz,Mariners,49,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
15038,German Marquez,Rockies,6,6,8,0,0,0,0,0,1,0,.000,0,3,0,0,2,0,0,0,.000
15051,Silvino Bracho,Diamondbacks,26,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
15094,Rob Zastryzny,Cubs,8,3,3,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
15179,Daniel Wright,Reds,4,5,6,0,0,0,0,0,0,0,.000,0,2,0,0,1,0,0,0,.000
15232,Cody Reed,Reds,10,11,14,0,0,0,0,0,1,0,.000,0,6,0,0,2,0,0,0,.000
15306,Donnie Hart,Orioles,22,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
15463,Jose De Leon,Dodgers,4,4,4,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
15514,Kendall Graveman,Athletics,31,4,5,0,0,0,0,0,0,0,.000,0,3,0,0,1,0,0,0,.000
15552,Chad Green,Yankees,12,4,4,0,0,0,0,0,0,0,.000,0,4,0,0,0,0,0,0,.000
15764,Masahiro Tanaka,Yankees,31,2,2,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
15873,Sean Manaea,Athletics,25,2,2,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
16086,Edubray Ramos,Phillies,42,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
16137,Carlos Rodon,White Sox,28,3,3,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
16977,Trevor Williams,Pirates,7,1,3,0,0,0,0,0,1,1,.000,0,1,0,0,0,0,0,0,.000
16980,Daniel Mengden,Athletics,14,6,6,0,0,0,0,0,0,0,.000,0,3,0,0,0,0,0,0,.000
17233,Brian Ellington,Marlins,32,1,1,0,0,0,0,0,0,0,.000,0,1,0,0,0,0,0,0,.000
17432,Jeff Hoffman,Rockies,8,8,9,0,0,0,0,0,0,0,.000,0,2,0,0,1,0,0,0,.000
18719,Seung Hwan Oh,Cardinals,76,2,2,0,0,0,0,0,0,0,.000,0,2,0,0,0,0,0,0,.000
